universe_index,family,taxon,iucn_problem_state,fresh_iucn_threat_reference_present,resolution,checked_at,powo_state,powo_matched_canonical,powo_scientific_name,powo_authorship,powo_taxonomic_status,powo_accepted_name,powo_accepted_id,powo_taxon_id,powo_source_sha256,powo_error,wfo_state,wfo_matched_canonical,wfo_scientific_name,wfo_authorship,wfo_taxonomic_status,wfo_accepted_name,wfo_accepted_id,wfo_taxon_id,wfo_source_sha256,wfo_error,anthos_state,anthos_matched_canonical,anthos_scientific_name,anthos_authorship,anthos_taxonomic_status,anthos_accepted_name,anthos_accepted_id,anthos_taxon_id,anthos_source_sha256,anthos_error
1148,CISTACEAE,Helianthemum squamatum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538579+00:00,EXACT_CANONICAL_FOUND,Helianthemum squamatum,Helianthemum squamatum,(L.) Dum.Cours.,Accepted,,2842793,2842793,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Helianthemum squamatum,Helianthemum squamatum,(L.) Dum.Cours.,Accepted,,,wfo-0000717760,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Helianthemum squamatum,Helianthemum squamatum (L.) Dum. Cours.,(L.) Dum. Cours.,,,,FUND. BIODIVERSIDAD:ANTHOS:845105,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1151,ASTERACEAE,Helichrysum serotinum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538595+00:00,EXACT_CANONICAL_FOUND,Helichrysum serotinum,Helichrysum serotinum,(DC.) Boiss.,Accepted,,3091231,3091231,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Helichrysum serotinum,Helichrysum serotinum,Boiss.,Synonym,,wfo-0000097195,wfo-0000135380,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Helichrysum serotinum,Helichrysum serotinum (DC.) Boiss.,(DC.) Boiss.,,,,FUND. BIODIVERSIDAD:ANTHOS:32909,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1153,POACEAE,Helictochloa bromoides,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538608+00:00,EXACT_CANONICAL_FOUND,Helictochloa bromoides,Helictochloa bromoides,(Gouan) Romero Zarco,Accepted,,467314,467314,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Helictochloa bromoides,Helictochloa bromoides,(Gouan) Romero Zarco,Accepted,,,wfo-0000921706,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1154,POACEAE,Helictochloa marginata,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538621+00:00,EXACT_CANONICAL_FOUND,Helictochloa marginata,Helictochloa marginata,(Lowe) Romero Zarco,Accepted,,466367,466367,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Helictochloa marginata,Helictochloa marginata,(Lowe) Romero Zarco,Accepted,,,wfo-0000920828,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1155,POACEAE,Helictochloa pratensis subsp. iberica,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538635+00:00,EXACT_CANONICAL_FOUND,Helictochloa pratensis subsp. iberica,Helictochloa pratensis subsp. iberica,(St.-Yves) Romero Zarco,Accepted,,468414,468414,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Helictochloa pratensis subsp. iberica,Helictochloa pratensis subsp. iberica,(St.-Yves) Romero Zarco,Accepted,,,wfo-0001361981,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1156,POACEAE,Helictotrichon cantabricum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538649+00:00,EXACT_CANONICAL_FOUND,Helictotrichon cantabricum,Helictotrichon cantabricum,(Lag.) Gervais,Accepted,,418381,418381,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Helictotrichon cantabricum,Helictotrichon cantabricum,(Lag.) Gervais,Accepted,,,wfo-0000873826,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Helictotrichon cantabricum,Helictotrichon cantabricum (Lag.) Gervais,(Lag.) Gervais,,,,FUND. BIODIVERSIDAD:ANTHOS:36941,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1159,RANUNCULACEAE,Helleborus viridis subsp. occidentalis,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538663+00:00,EXACT_CANONICAL_FOUND,Helleborus viridis subsp. occidentalis,Helleborus viridis subsp. occidentalis,(Reut.) Schiffn.,Accepted,,2870641,2870641,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Helleborus viridis subsp. occidentalis,Helleborus viridis subsp. occidentalis,(Reut.) Schiffn.,Accepted,,,wfo-0000735062,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Helleborus viridis subsp. occidentalis,Helleborus viridis subsp. occidentalis (Reut.) Schiffn.,(Reut.) Schiffn.,,,,FUND. BIODIVERSIDAD:ANTHOS:21793,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1164,CARYOPHYLLACEAE,Herniaria cinerea,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538679+00:00,EXACT_CANONICAL_FOUND,Herniaria cinerea,Herniaria cinerea,DC.,Accepted,,2846906,2846906,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Herniaria cinerea,Herniaria cinerea,DC.,Synonym,,wfo-0000734536,wfo-0000720657,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Herniaria cinerea,Herniaria cinerea DC. in Lam. & DC.,DC. in Lam. & DC.,,,,FUND. BIODIVERSIDAD:ANTHOS:21411,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1165,CARYOPHYLLACEAE,Herniaria fruticosa,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538692+00:00,EXACT_CANONICAL_FOUND,Herniaria fruticosa,Herniaria fruticosa,Desf.,Misapplied,,3265158,2846928,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Herniaria fruticosa,Herniaria fruticosa,L.,Accepted,,,wfo-0000720674,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Herniaria fruticosa,Herniaria fruticosa L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:845107,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1166,CARYOPHYLLACEAE,Herniaria fruticosa var. fruticosa,NO_API_TAXON,False,NO_RESPONSE_ALL_THREE,2026-08-19T17:29:43.538707+00:00,EXACT_CANONICAL_NOT_FOUND,,,,,,,,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1168,CARYOPHYLLACEAE,Herniaria glabra var. glabra,NO_EXACT_MATCH,False,NO_RESPONSE_ALL_THREE,2026-08-19T17:29:43.538721+00:00,EXACT_CANONICAL_NOT_FOUND,,,,,,,,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1170,CARYOPHYLLACEAE,Herniaria hirsuta subsp. hirsuta,NO_EXACT_MATCH,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538737+00:00,EXACT_CANONICAL_FOUND,Herniaria hirsuta subsp. hirsuta,Herniaria hirsuta subsp. hirsuta,,Accepted,,3265160,3265160,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Herniaria hirsuta subsp. hirsuta,Herniaria hirsuta subsp. hirsuta,,Synonym,,wfo-0000720684,wfo-0001292453,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Herniaria hirsuta subsp. hirsuta,Herniaria hirsuta subsp. hirsuta L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:1366728,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1172,CARYOPHYLLACEAE,Herniaria scabrida,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538750+00:00,EXACT_CANONICAL_FOUND,Herniaria scabrida,Herniaria scabrida,Boiss.,Accepted,,2847005,2847005,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Herniaria scabrida,Herniaria scabrida,Boiss.,Accepted,,,wfo-0000720742,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Herniaria scabrida,Herniaria scabrida Boiss.,Boiss.,,,,FUND. BIODIVERSIDAD:ANTHOS:1124423,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1173,CARYOPHYLLACEAE,Herniaria scabrida var. scabrida,NO_API_TAXON,False,NO_RESPONSE_ALL_THREE,2026-08-19T17:29:43.538764+00:00,EXACT_CANONICAL_NOT_FOUND,,,,,,,,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1176,ASTERACEAE,Hieracium aragonense,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538776+00:00,EXACT_CANONICAL_NOT_FOUND,,,,,,,,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium aragonense,Hieracium aragonense,Scheele,Unchecked,,,wfo-0000000043,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Hieracium aragonense,Hieracium aragonense Scheele,Scheele,,,,FUND. BIODIVERSIDAD:ANTHOS:81408,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1177,ASTERACEAE,Hieracium argillaceum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538788+00:00,EXACT_CANONICAL_FOUND,Hieracium argillaceum,Hieracium argillaceum,Jord.,Synonym,,3240815,3066981,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium argillaceum,Hieracium argillaceum,Jord.,Synonym,,wfo-0000111828,wfo-0000000238,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1178,ASTERACEAE,Hieracium arnedianum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538802+00:00,EXACT_CANONICAL_FOUND,Hieracium arnedianum,Hieracium arnedianum,Mateo & Alejandre,Accepted,,3064270,3064270,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium arnedianum,Hieracium arnedianum,Mateo & Alejandre,Accepted,,,wfo-0000012771,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1179,ASTERACEAE,Hieracium bifurcum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538816+00:00,EXACT_CANONICAL_FOUND,Hieracium bifurcum,Hieracium bifurcum,M.Bieb.,Synonym,,3071136,3071109,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium bifurcum,Hieracium bifurcum,Froel.,Unchecked,,,wfo-0000000918,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1180,ASTERACEAE,Hieracium bombycinum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538830+00:00,EXACT_CANONICAL_FOUND,Hieracium bombycinum,Hieracium bombycinum,Boiss. & Reut. ex Fr.,Accepted,,3064601,3064601,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium bombycinum,Hieracium bombycinum,Boiss. & Reut. ex Rchb.f.,Accepted,,,wfo-0000070039,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Hieracium bombycinum,Hieracium bombycinum Rchb. fil. in Rchb.,Rchb. fil. in Rchb.,,,,FUND. BIODIVERSIDAD:ANTHOS:34777,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1181,ASTERACEAE,Hieracium bourgaei,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538843+00:00,EXACT_CANONICAL_FOUND,Hieracium bourgaei,Hieracium bourgaei,Boiss.,Accepted,,3064622,3064622,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium bourgaei,Hieracium bourgaei,Boiss.,Accepted,,,wfo-0000122523,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Hieracium bourgaei,Hieracium bourgaei Boiss.,Boiss.,,,,FUND. BIODIVERSIDAD:ANTHOS:848958,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1182,ASTERACEAE,Hieracium castellanum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538857+00:00,EXACT_CANONICAL_FOUND,Hieracium castellanum,Hieracium castellanum,Boiss. & Reut.,Synonym,,3071361,3071360,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium castellanum,Hieracium castellanum,Arv.-Touv.,Synonym,,wfo-0000000899,wfo-0000008814,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1183,ASTERACEAE,Hieracium compositum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538871+00:00,EXACT_CANONICAL_FOUND,Hieracium compositum,Hieracium compositum,Lapeyr.,Accepted,,3064708,3064708,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium compositum,Hieracium compositum,Lapeyr.,Accepted,,,wfo-0000024875,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Hieracium compositum,Hieracium compositum Lapeyr.,Lapeyr.,,,,FUND. BIODIVERSIDAD:ANTHOS:845512,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1184,ASTERACEAE,Hieracium diaphanoides,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538886+00:00,EXACT_CANONICAL_FOUND,Hieracium diaphanoides,Hieracium diaphanoides,Lindeb.,Accepted,,3065462,3065462,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium diaphanoides,Hieracium diaphanoides,Lindeb.,Accepted,,,wfo-0000123412,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1185,ASTERACEAE,Hieracium elisaeanum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538911+00:00,EXACT_CANONICAL_FOUND,Hieracium elisaeanum,Hieracium elisaeanum,Arv.-Touv. ex Willk.,Accepted,,3065574,3065574,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium elisaeanum,Hieracium elisaeanum,Arv.-Touv. ex Willk.,Accepted,,,wfo-0000043554,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Hieracium elisaeanum,Hieracium elisaeanum Willk.,Willk.,,,,FUND. BIODIVERSIDAD:ANTHOS:920337,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1186,ASTERACEAE,Hieracium flagellare,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538926+00:00,EXACT_CANONICAL_FOUND,Hieracium flagellare,Hieracium flagellare,Willd.,Synonym,,3071737,3071705,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium flagellare,Hieracium flagellare,Schlecht.,Accepted,,,wfo-0000010393,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1187,ASTERACEAE,Hieracium glaucinum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538940+00:00,EXACT_CANONICAL_FOUND,Hieracium glaucinum,Hieracium glaucinum,Jord.,Accepted,,3065956,3065956,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium glaucinum,Hieracium glaucinum,Jord.,Accepted,,,wfo-0000022825,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Hieracium glaucinum,Hieracium glaucinum Jord.,Jord.,,,,FUND. BIODIVERSIDAD:ANTHOS:34715,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1188,ASTERACEAE,Hieracium hirsutum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538955+00:00,EXACT_CANONICAL_FOUND,Hieracium hirsutum,Hieracium hirsutum,Lapeyr. ex Fr.,Invalid,,3068592,3204409,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium hirsutum,Hieracium hirsutum,Bernh. ex Steud.,Unchecked,,,wfo-0000026244,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1189,ASTERACEAE,Hieracium hypochoeroides,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538969+00:00,EXACT_CANONICAL_FOUND,Hieracium hypochoeroides,Hieracium hypochoeroides,S.Gibson,Accepted,,3066431,3066431,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium hypochoeroides,Hieracium hypochoeroides,S.Gibson,Accepted,,,wfo-0000000775,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Hieracium hypochoeroides,Hieracium hypochoeroides Gibson,Gibson,,,,FUND. BIODIVERSIDAD:ANTHOS:2554614,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1190,ASTERACEAE,Hieracium jurassicum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538982+00:00,EXACT_CANONICAL_FOUND,Hieracium jurassicum,Hieracium jurassicum,Griseb.,Accepted,,3066780,3066780,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium jurassicum,Hieracium jurassicum,Griseb.,Accepted,,,wfo-0000062901,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1191,ASTERACEAE,Hieracium lachenalii,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.538996+00:00,EXACT_CANONICAL_FOUND,Hieracium lachenalii,Hieracium lachenalii,Suter,Accepted,,3066897,3066897,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium lachenalii,Hieracium lachenalii,Suter,Accepted,,,wfo-0000004151,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Hieracium lachenalii,Hieracium lachenalii Gmel.,Gmel.,,,,FUND. BIODIVERSIDAD:ANTHOS:68539,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1193,ASTERACEAE,Hieracium latemixtum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.539010+00:00,EXACT_CANONICAL_FOUND,Hieracium latemixtum,Hieracium latemixtum,Mateo & Alejandre,Accepted,,3067212,3067212,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium latemixtum,Hieracium latemixtum,Mateo & Alejandre,Accepted,,,wfo-0000049710,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
1194,ASTERACEAE,Hieracium maculatum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.539022+00:00,EXACT_CANONICAL_FOUND,Hieracium maculatum,Hieracium maculatum,Schrank,Accepted,,3067547,3067547,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Hieracium maculatum,Hieracium maculatum,Schrank,Accepted,,,wfo-0000009548,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
